     Steps      Time  Center temperature
       20468    16374.40  259.817167
       20469    16375.20  259.821075
       20470    16376.00  259.824981
       20471    16376.80  259.828888
       20472    16377.60  259.832794
       20473    16378.40  259.836700
       20474    16379.20  259.840605
       20475    16380.00  259.844510
       20476    16380.80  259.848415
       20477    16381.60  259.852319
       20478    16382.40  259.856223
       20479    16383.20  259.860126
       20480    16384.00  259.864029
       20481    16384.80  259.867932
       20482    16385.60  259.871834
       20483    16386.40  259.875736
       20484    16387.20  259.879638
       20485    16388.00  259.883539
       20486    16388.80  259.887440
       20487    16389.60  259.891340
       20488    16390.40  259.895240
       20489    16391.20  259.899140
       20490    16392.00  259.903039
       20491    16392.80  259.906938
       20492    16393.60  259.910837
       20493    16394.40  259.914735
       20494    16395.20  259.918633
       20495    16396.00  259.922530
       20496    16396.80  259.926427
       20497    16397.60  259.930324
       20498    16398.40  259.934220
       20499    16399.20  259.938116
       20500    16400.00  259.942012
       20501    16400.80  259.945907
       20502    16401.60  259.949802
       20503    16402.40  259.953696
       20504    16403.20  259.957591
       20505    16404.00  259.961484
       20506    16404.80  259.965378
       20507    16405.60  259.969270
       20508    16406.40  259.973163
       20509    16407.20  259.977055
       20510    16408.00  259.980947
       20511    16408.80  259.984838
       20512    16409.60  259.988730
       20513    16410.40  259.992620
       20514    16411.20  259.996511
       20515    16412.00  260.000400
       20516    16412.80  260.004290
       20517    16413.60  260.008179
       20518    16414.40  260.012068
       20519    16415.20  260.015957
       20520    16416.00  260.019845
       20521    16416.80  260.023732
       20522    16417.60  260.027620
       20523    16418.40  260.031507
       20524    16419.20  260.035393
       20525    16420.00  260.039279
       20526    16420.80  260.043165
       20527    16421.60  260.047051
       20528    16422.40  260.050936
       20529    16423.20  260.054820
       20530    16424.00  260.058705
       20531    16424.80  260.062589
       20532    16425.60  260.066472
       20533    16426.40  260.070355
       20534    16427.20  260.074238
       20535    16428.00  260.078121
       20536    16428.80  260.082003
       20537    16429.60  260.085884
       20538    16430.40  260.089766
       20539    16431.20  260.093647
       20540    16432.00  260.097527
       20541    16432.80  260.101408
       20542    16433.60  260.105287
       20543    16434.40  260.109167
       20544    16435.20  260.113046
       20545    16436.00  260.116925
       20546    16436.80  260.120803
       20547    16437.60  260.124681
       20548    16438.40  260.128558
       20549    16439.20  260.132436
       20550    16440.00  260.136313
       20551    16440.80  260.140189
       20552    16441.60  260.144065
       20553    16442.40  260.147941
       20554    16443.20  260.151816
       20555    16444.00  260.155691
       20556    16444.80  260.159566
       20557    16445.60  260.163440
       20558    16446.40  260.167314
       20559    16447.20  260.171187
       20560    16448.00  260.175060
       20561    16448.80  260.178933
       20562    16449.60  260.182806
       20563    16450.40  260.186677
       20564    16451.20  260.190549
       20565    16452.00  260.194420
       20566    16452.80  260.198291
       20567    16453.60  260.202162
       20568    16454.40  260.206032
       20569    16455.20  260.209902
       20570    16456.00  260.213771
       20571    16456.80  260.217640
       20572    16457.60  260.221509
       20573    16458.40  260.225377
       20574    16459.20  260.229245
       20575    16460.00  260.233112
       20576    16460.80  260.236979
       20577    16461.60  260.240846
       20578    16462.40  260.244713
       20579    16463.20  260.248579
       20580    16464.00  260.252444
       20581    16464.80  260.256309
       20582    16465.60  260.260174
       20583    16466.40  260.264039
       20584    16467.20  260.267903
       20585    16468.00  260.271767
       20586    16468.80  260.275630
       20587    16469.60  260.279493
       20588    16470.40  260.283356
       20589    16471.20  260.287218
       20590    16472.00  260.291080
       20591    16472.80  260.294942
       20592    16473.60  260.298803
       20593    16474.40  260.302664
       20594    16475.20  260.306524
       20595    16476.00  260.310384
       20596    16476.80  260.314244
       20597    16477.60  260.318103
       20598    16478.40  260.321962
       20599    16479.20  260.325821
       20600    16480.00  260.329679
       20601    16480.80  260.333537
       20602    16481.60  260.337394
       20603    16482.40  260.341251
       20604    16483.20  260.345108
       20605    16484.00  260.348964
       20606    16484.80  260.352820
       20607    16485.60  260.356676
       20608    16486.40  260.360531
       20609    16487.20  260.364386
       20610    16488.00  260.368241
       20611    16488.80  260.372095
       20612    16489.60  260.375948
       20613    16490.40  260.379802
       20614    16491.20  260.383655
       20615    16492.00  260.387507
       20616    16492.80  260.391360
       20617    16493.60  260.395212
       20618    16494.40  260.399063
       20619    16495.20  260.402914
       20620    16496.00  260.406765
       20621    16496.80  260.410615
       20622    16497.60  260.414465
       20623    16498.40  260.418315
       20624    16499.20  260.422164
       20625    16500.00  260.426013
       20626    16500.80  260.429862
       20627    16501.60  260.433710
       20628    16502.40  260.437558
       20629    16503.20  260.441405
       20630    16504.00  260.445252
       20631    16504.80  260.449099
       20632    16505.60  260.452945
       20633    16506.40  260.456791
       20634    16507.20  260.460637
       20635    16508.00  260.464482
       20636    16508.80  260.468327
       20637    16509.60  260.472171
       20638    16510.40  260.476015
       20639    16511.20  260.479859
       20640    16512.00  260.483702
       20641    16512.80  260.487545
       20642    16513.60  260.491388
       20643    16514.40  260.495230
       20644    16515.20  260.499072
       20645    16516.00  260.502914
       20646    16516.80  260.506755
       20647    16517.60  260.510596
       20648    16518.40  260.514436
       20649    16519.20  260.518276
       20650    16520.00  260.522116
       20651    16520.80  260.525955
       20652    16521.60  260.529794
       20653    16522.40  260.533632
       20654    16523.20  260.537471
       20655    16524.00  260.541308
       20656    16524.80  260.545146
       20657    16525.60  260.548983
       20658    16526.40  260.552820
       20659    16527.20  260.556656
       20660    16528.00  260.560492
       20661    16528.80  260.564327
       20662    16529.60  260.568163
       20663    16530.40  260.571997
       20664    16531.20  260.575832
       20665    16532.00  260.579666
       20666    16532.80  260.583500
       20667    16533.60  260.587333
       20668    16534.40  260.591166
       20669    16535.20  260.594999
       20670    16536.00  260.598831
       20671    16536.80  260.602663
       20672    16537.60  260.606494
       20673    16538.40  260.610326
       20674    16539.20  260.614156
       20675    16540.00  260.617987
       20676    16540.80  260.621817
       20677    16541.60  260.625647
       20678    16542.40  260.629476
       20679    16543.20  260.633305
       20680    16544.00  260.637133
       20681    16544.80  260.640962
       20682    16545.60  260.644789
       20683    16546.40  260.648617
       20684    16547.20  260.652444
       20685    16548.00  260.656271
